"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"469","2013-10-01 10:00:41","2013-10-01 10:08:30","488","W 39 St & 9 Ave","40.75645824","-73.99372222","446","W 24 St & 7 Ave","40.74487634","-73.99529885","16314","Subscriber","1969","1"
"1304","2013-10-01 10:00:45","2013-10-01 10:22:29","358","Christopher St & Greenwich St","40.73291553","-74.00711384","276","Duane St & Greenwich St","40.71748752","-74.0104554","14997","Subscriber","1962","1"
"839","2013-10-01 10:00:48","2013-10-01 10:14:47","488","W 39 St & 9 Ave","40.75645824","-73.99372222","519","Pershing Square N","40.75188406","-73.97770164","19841","Subscriber","1953","1"
"825","2013-10-01 10:00:51","2013-10-01 10:14:36","404","9 Ave & W 14 St","40.7405826","-74.00550867","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","15827","Subscriber","1990","1"
"1076","2013-10-01 10:00:53","2013-10-01 10:18:49","468","Broadway & W 55 St","40.7652654","-73.98192338","285","Broadway & E 14 St","40.73454567","-73.99074142","15018","Subscriber","1978","1"
"1177","2013-10-01 10:00:55","2013-10-01 10:20:32","519","Pershing Square N","40.75188406","-73.97770164","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","19816","Subscriber","1978","1"
"434","2013-10-01 10:00:55","2013-10-01 10:08:09","507","E 25 St & 2 Ave","40.73912601","-73.97973776","401","Allen St & Rivington St","40.72019576","-73.98997825","15163","Subscriber","1990","2"
"251","2013-10-01 10:00:57","2013-10-01 10:05:08","143","Clinton St & Joralemon St","40.69239502","-73.99337909","503","E 20 St & Park Ave","40.73827428","-73.98751968","19417","Subscriber","1980","1"
"72","2013-10-01 10:01:01","2013-10-01 10:02:13","536","1 Ave & E 30 St","40.74144387","-73.97536082","527","E 33 St & 1 Ave","40.74315566","-73.97434726","15968","Subscriber","1963","1"
"973","2013-10-01 10:01:04","2013-10-01 10:17:17","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","521","8 Ave & W 31 St","40.75044999","-73.99481051","18978","Customer",\N,"0"
"1353","2013-10-01 10:01:07","2013-10-01 10:23:40","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","304","Broadway & Battery Pl","40.70463334","-74.01361706","15986","Subscriber","1969","1"
"699","2013-10-01 10:01:07","2013-10-01 10:12:46","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","248","Laight St & Hudson St","40.72185379","-74.00771779","17633","Subscriber","1988","1"
"809","2013-10-01 10:01:08","2013-10-01 10:14:37","334","W 20 St & 7 Ave","40.74238787","-73.99726235","519","Pershing Square N","40.75188406","-73.97770164","19690","Subscriber","1987","1"
"398","2013-10-01 10:01:09","2013-10-01 10:07:47","243","Fulton St & Rockwell Pl","40.687979","-73.978474","472","E 32 St & Park Ave","40.7457121","-73.98194829","19179","Subscriber","1969","1"
"644","2013-10-01 10:01:11","2013-10-01 10:11:55","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","17099","Subscriber","1983","1"
"313","2013-10-01 10:01:12","2013-10-01 10:06:25","315","South St & Gouverneur Ln","40.70355377","-74.00670227","534","Water - Whitehall Plaza","40.70255065","-74.0127234","15206","Subscriber","1968","1"
"1217","2013-10-01 10:01:13","2013-10-01 10:21:30","519","Pershing Square N","40.75188406","-73.97770164","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","19611","Customer",\N,"0"
"480","2013-10-01 10:01:14","2013-10-01 10:09:14","497","E 17 St & Broadway","40.73704984","-73.99009296","442","W 27 St & 7 Ave","40.746647","-73.993915","18435","Subscriber","1959","2"
"926","2013-10-01 10:01:17","2013-10-01 10:16:43","280","E 10 St & 5 Ave","40.73331967","-73.99510132","167","E 39 St & 3 Ave","40.7489006","-73.97604882","17402","Subscriber","1984","2"
"1696","2013-10-01 10:01:19","2013-10-01 10:29:35","257","Lispenard St & Broadway","40.71939226","-74.00247214","458","11 Ave & W 27 St","40.751396","-74.005226","18271","Customer",\N,"0"
"663","2013-10-01 10:01:20","2013-10-01 10:12:23","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","519","Pershing Square N","40.75188406","-73.97770164","19167","Subscriber","1979","1"
"625","2013-10-01 10:01:21","2013-10-01 10:11:46","358","Christopher St & Greenwich St","40.73291553","-74.00711384","276","Duane St & Greenwich St","40.71748752","-74.0104554","18010","Subscriber","1988","2"
"879","2013-10-01 10:01:23","2013-10-01 10:16:02","447","8 Ave & W 52 St","40.76370739","-73.9851615","512","W 29 St & 9 Ave","40.7500727","-73.99839279","18085","Subscriber","1949","1"
"304","2013-10-01 10:01:25","2013-10-01 10:06:29","363","West Thames St","40.70834698","-74.01713445","304","Broadway & Battery Pl","40.70463334","-74.01361706","16596","Subscriber","1969","1"
"355","2013-10-01 10:01:25","2013-10-01 10:07:20","417","Barclay St & Church St","40.71291224","-74.01020234","415","Pearl St & Hanover Square","40.7047177","-74.00926027","15330","Subscriber","1995","1"
"942","2013-10-01 10:01:26","2013-10-01 10:17:08","339","Avenue D & E 12 St","40.72580614","-73.97422494","306","Cliff St & Fulton St","40.70823502","-74.00530063","16757","Subscriber","1978","1"
"1009","2013-10-01 10:01:31","2013-10-01 10:18:20","524","W 43 St & 6 Ave","40.75527307","-73.98316936","357","E 11 St & Broadway","40.73261787","-73.99158043","19116","Subscriber","1977","1"
"1050","2013-10-01 10:01:34","2013-10-01 10:19:04","307","Canal St & Rutgers St","40.71427487","-73.98990025","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","16979","Subscriber","1983","1"
"1846","2013-10-01 10:01:36","2013-10-01 10:32:22","472","E 32 St & Park Ave","40.7457121","-73.98194829","251","Mott St & Prince St","40.72317958","-73.99480012","16168","Subscriber","1973","1"
"232","2013-10-01 10:01:41","2013-10-01 10:05:33","238","Bank St & Washington St","40.7361967","-74.00859207","127","Barrow St & Hudson St","40.73172428","-74.00674436","18074","Subscriber","1977","2"
"713","2013-10-01 10:01:46","2013-10-01 10:13:39","428","E 3 St & 1 Ave","40.72467721","-73.98783413","345","W 13 St & 6 Ave","40.73649403","-73.99704374","19476","Subscriber","1955","1"
"769","2013-10-01 10:01:51","2013-10-01 10:14:40","531","Forsyth St & Broome St","40.71893904","-73.99266288","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","20527","Subscriber","1989","1"
"440","2013-10-01 10:01:53","2013-10-01 10:09:13","472","E 32 St & Park Ave","40.7457121","-73.98194829","357","E 11 St & Broadway","40.73261787","-73.99158043","19389","Subscriber","1978","1"
"285","2013-10-01 10:01:55","2013-10-01 10:06:40","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","382","University Pl & E 14 St","40.73492695","-73.99200509","18603","Subscriber","1959","1"
"391","2013-10-01 10:01:56","2013-10-01 10:08:27","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","475","E 16 St & Irving Pl","40.73524276","-73.98758561","15610","Subscriber","1984","1"
"523","2013-10-01 10:01:58","2013-10-01 10:10:41","474","5 Ave & E 29 St","40.7451677","-73.98683077","388","W 26 St & 10 Ave","40.749717753","-74.002950346","16717","Subscriber","1970","1"
"1159","2013-10-01 10:01:59","2013-10-01 10:21:18","319","Park Pl & Church St","40.71336124","-74.00937622","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","20585","Subscriber","1973","1"
"415","2013-10-01 10:01:59","2013-10-01 10:08:54","434","9 Ave & W 18 St","40.74317449","-74.00366443","458","11 Ave & W 27 St","40.751396","-74.005226","20380","Subscriber","1967","1"
"623","2013-10-01 10:02:00","2013-10-01 10:12:23","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","427","State St","40.70251526","-74.01427023","18377","Subscriber","1967","2"
"496","2013-10-01 10:02:01","2013-10-01 10:10:17","477","W 41 St & 8 Ave","40.75640548","-73.9900262","533","Broadway & W 39 St","40.75299641","-73.98721619","16237","Subscriber","1977","1"
"519","2013-10-01 10:02:01","2013-10-01 10:10:40","352","W 56 St & 6 Ave","40.76340613","-73.97722479","359","E 47 St & Park Ave","40.75510267","-73.97498696","18618","Subscriber","1976","1"
"610","2013-10-01 10:02:01","2013-10-01 10:12:11","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","15095","Subscriber","1961","1"
"540","2013-10-01 10:02:05","2013-10-01 10:11:05","357","E 11 St & Broadway","40.73261787","-73.99158043","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","16153","Subscriber","1979","1"
"171","2013-10-01 10:02:05","2013-10-01 10:04:56","485","W 37 St & 5 Ave","40.75038009","-73.98338988","362","Broadway & W 37 St","40.75172632","-73.98753523","17140","Subscriber","1984","1"
"608","2013-10-01 10:02:08","2013-10-01 10:12:16","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","427","State St","40.70251526","-74.01427023","15545","Subscriber","1965","1"
"212","2013-10-01 10:02:09","2013-10-01 10:05:41","345","W 13 St & 6 Ave","40.73649403","-73.99704374","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","18132","Subscriber","1976","1"
"673","2013-10-01 10:02:10","2013-10-01 10:13:23","402","Broadway & E 22 St","40.7403432","-73.98955109","243","Fulton St & Rockwell Pl","40.687979","-73.978474","19213","Subscriber","1974","1"
"1576","2013-10-01 10:02:10","2013-10-01 10:28:26","229","Great Jones St","40.72743423","-73.99379025","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","19668","Subscriber","1987","1"
"1015","2013-10-01 10:02:14","2013-10-01 10:19:09","526","E 33 St & 5 Ave","40.74765947","-73.98490707","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","18069","Subscriber","1986","1"
"742","2013-10-01 10:02:19","2013-10-01 10:14:41","496","E 16 St & 5 Ave","40.73726186","-73.99238967","290","2 Ave & E 58 St","40.76020258","-73.96478473","17153","Subscriber","1974","1"
"678","2013-10-01 10:02:29","2013-10-01 10:13:47","308","St James Pl & Oliver St","40.71307916","-73.99851193","445","E 10 St & Avenue A","40.72740794","-73.98142006","16926","Subscriber","1990","1"
"1919","2013-10-01 10:02:36","2013-10-01 10:34:35","387","Centre St & Chambers St","40.71273266","-74.0046073","457","Broadway & W 58 St","40.76695317","-73.98169333","16410","Subscriber","1977","1"
"953","2013-10-01 10:02:37","2013-10-01 10:18:30","225","W 14 St & The High Line","40.74195138","-74.00803013","2010","Grand St & Greene St","40.72165481","-74.00234737","19403","Subscriber","1980","1"
"496","2013-10-01 10:02:38","2013-10-01 10:10:54","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","468","Broadway & W 55 St","40.7652654","-73.98192338","17558","Subscriber","1967","2"
"434","2013-10-01 10:02:43","2013-10-01 10:09:57","439","E 4 St & 2 Ave","40.7262807","-73.98978041","128","MacDougal St & Prince St","40.72710258","-74.00297088","20546","Subscriber","1981","2"
"416","2013-10-01 10:02:43","2013-10-01 10:09:39","358","Christopher St & Greenwich St","40.73291553","-74.00711384","2004","6 Ave & Broome St","40.724399","-74.004704","16927","Subscriber","1985","1"
"385","2013-10-01 10:02:44","2013-10-01 10:09:09","475","E 16 St & Irving Pl","40.73524276","-73.98758561","168","W 18 St & 6 Ave","40.73971301","-73.99456405","18668","Subscriber","1970","1"
"861","2013-10-01 10:02:47","2013-10-01 10:17:08","285","Broadway & E 14 St","40.73454567","-73.99074142","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","17707","Customer",\N,"0"
"1075","2013-10-01 10:02:48","2013-10-01 10:20:43","507","E 25 St & 2 Ave","40.73912601","-73.97973776","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","16033","Subscriber","1959","2"
"353","2013-10-01 10:02:49","2013-10-01 10:08:42","445","E 10 St & Avenue A","40.72740794","-73.98142006","509","9 Ave & W 22 St","40.7454973","-74.00197139","19548","Subscriber","1994","1"
"468","2013-10-01 10:02:50","2013-10-01 10:10:38","335","Washington Pl & Broadway","40.72903917","-73.99404649","482","W 15 St & 7 Ave","40.73935542","-73.99931783","19346","Subscriber","1961","1"
"1917","2013-10-01 10:02:50","2013-10-01 10:34:47","195","Liberty St & Broadway","40.70905623","-74.01043382","385","E 55 St & 2 Ave","40.75797322","-73.96603308","19756","Subscriber","1984","1"
"688","2013-10-01 10:02:52","2013-10-01 10:14:20","490","8 Ave & W 33 St","40.751551","-73.993934","463","9 Ave & W 16 St","40.74206539","-74.00443172","19288","Subscriber","1985","1"
"1504","2013-10-01 10:02:53","2013-10-01 10:27:57","212","W 16 St & The High Line","40.74334935","-74.00681753","402","Broadway & E 22 St","40.7403432","-73.98955109","20623","Customer",\N,"0"
"743","2013-10-01 10:02:54","2013-10-01 10:15:17","461","E 20 St & 2 Ave","40.73587678","-73.98205027","459","W 20 St & 11 Ave","40.746745","-74.007756","19322","Subscriber","1985","1"
"178","2013-10-01 10:03:00","2013-10-01 10:05:58","225","W 14 St & The High Line","40.74195138","-74.00803013","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","17079","Subscriber","1980","1"
"523","2013-10-01 10:03:02","2013-10-01 10:11:45","2004","6 Ave & Broome St","40.724399","-74.004704","251","Mott St & Prince St","40.72317958","-73.99480012","15188","Subscriber","1961","2"
"445","2013-10-01 10:03:03","2013-10-01 10:10:28","396","Lefferts Pl & Franklin Ave","40.680342423","-73.9557689392","212","W 16 St & The High Line","40.74334935","-74.00681753","19121","Subscriber","1984","2"
"570","2013-10-01 10:03:04","2013-10-01 10:12:34","447","8 Ave & W 52 St","40.76370739","-73.9851615","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","17526","Subscriber","1974","1"
"230","2013-10-01 10:03:06","2013-10-01 10:06:56","280","E 10 St & 5 Ave","40.73331967","-73.99510132","293","Lafayette St & E 8 St","40.73028666","-73.9907647","19156","Subscriber","1981","1"
"1028","2013-10-01 10:03:08","2013-10-01 10:20:16","490","8 Ave & W 33 St","40.751551","-73.993934","507","E 25 St & 2 Ave","40.73912601","-73.97973776","17981","Subscriber","1963","1"
"2515","2013-10-01 10:03:09","2013-10-01 10:45:04","486","Broadway & W 29 St","40.7462009","-73.98855723","304","Broadway & Battery Pl","40.70463334","-74.01361706","17800","Subscriber","1970","1"
"1303","2013-10-01 10:03:12","2013-10-01 10:24:55","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","16588","Customer",\N,"0"
"285","2013-10-01 10:03:13","2013-10-01 10:07:58","128","MacDougal St & Prince St","40.72710258","-74.00297088","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","19018","Subscriber","1979","1"
"613","2013-10-01 10:03:13","2013-10-01 10:13:26","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","472","E 32 St & Park Ave","40.7457121","-73.98194829","18016","Subscriber","1991","2"
"1582","2013-10-01 10:03:16","2013-10-01 10:29:38","499","Broadway & W 60 St","40.76915505","-73.98191841","511","E 14 St & Avenue B","40.72938685","-73.97772429","18332","Subscriber","1978","1"
"1656","2013-10-01 10:03:18","2013-10-01 10:30:54","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","306","Cliff St & Fulton St","40.70823502","-74.00530063","19814","Subscriber","1983","1"
"568","2013-10-01 10:03:18","2013-10-01 10:12:46","508","W 46 St & 11 Ave","40.76341379","-73.99667444","521","8 Ave & W 31 St","40.75044999","-73.99481051","15499","Subscriber","1973","1"
"323","2013-10-01 10:03:19","2013-10-01 10:08:42","518","E 39 St & 2 Ave","40.74780373","-73.9734419","519","Pershing Square N","40.75188406","-73.97770164","20121","Subscriber","1967","1"
"1102","2013-10-01 10:03:20","2013-10-01 10:21:42","238","Bank St & Washington St","40.7361967","-74.00859207","456","E 53 St & Madison Ave","40.7597108","-73.97402311","19638","Subscriber","1961","1"
"1102","2013-10-01 10:03:25","2013-10-01 10:21:47","289","Monroe St & Classon Ave","40.6845683","-73.95881081","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","17904","Subscriber","1969","2"
"419","2013-10-01 10:03:26","2013-10-01 10:10:25","359","E 47 St & Park Ave","40.75510267","-73.97498696","500","Broadway & W 51 St","40.76228826","-73.98336183","18916","Subscriber","1982","1"
"548","2013-10-01 10:03:26","2013-10-01 10:12:34","417","Barclay St & Church St","40.71291224","-74.01020234","315","South St & Gouverneur Ln","40.70355377","-74.00670227","14783","Subscriber","1979","1"
"1389","2013-10-01 10:03:28","2013-10-01 10:26:37","500","Broadway & W 51 St","40.76228826","-73.98336183","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","18843","Subscriber","1970","1"
"465","2013-10-01 10:03:29","2013-10-01 10:11:14","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","499","Broadway & W 60 St","40.76915505","-73.98191841","14565","Subscriber","1979","1"
"274","2013-10-01 10:03:29","2013-10-01 10:08:03","459","W 20 St & 11 Ave","40.746745","-74.007756","442","W 27 St & 7 Ave","40.746647","-73.993915","14995","Subscriber","1968","1"
"868","2013-10-01 10:03:30","2013-10-01 10:17:58","464","E 56 St & 3 Ave","40.75934501","-73.96759673","485","W 37 St & 5 Ave","40.75038009","-73.98338988","18899","Subscriber","1969","1"
"311","2013-10-01 10:03:32","2013-10-01 10:08:43","395","Bond St & Schermerhorn St","40.68807003","-73.98410637","143","Clinton St & Joralemon St","40.69239502","-73.99337909","18421","Subscriber","1972","1"
"1405","2013-10-01 10:03:32","2013-10-01 10:26:57","461","E 20 St & 2 Ave","40.73587678","-73.98205027","534","Water - Whitehall Plaza","40.70255065","-74.0127234","19780","Subscriber","1983","1"
"232","2013-10-01 10:03:33","2013-10-01 10:07:25","285","Broadway & E 14 St","40.73454567","-73.99074142","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","17215","Subscriber","1983","1"
